transaction_id,user_id,transaction_date,amount,type,channel
1131,404,15-05-2018,6878.19,Payment,Mobile
1132,377,06-03-2022,9329.21,Payment,Mobile
1133,455,04-07-2018,610.47,Bill,Branch
1134,239,29-11-2023,6229.42,Bill,Branch
1135,90,22-02-2018,6516.91,Payment,Mobile
1136,288,08-05-2024,7122.44,Transfer,Web
1137,172,10-04-2018,2462.46,Transfer,ATM
1138,378,25-04-2019,9397.56,Payment,Mobile
1139,386,28-02-2021,7475.67,Transfer,Branch
1140,181,08-12-2022,8989.54,Payment,Mobile
1141,142,20-11-2018,639.15,Bill,Branch
1142,232,20-09-2018,4913.65,Payment,Mobile
1143,241,03-08-2018,7127.27,Payment,Mobile
1144,232,20-09-2023,6247.42,Payment,Mobile
1145,97,10-09-2019,8929.84,Bill,Mobile
1146,42,28-10-2022,3967.76,Transfer,Branch
1147,491,18-12-2024,9570.61,Transfer,Web
1148,142,03-03-2024,1209.04,Transfer,ATM
1149,78,19-09-2023,8762.43,Payment,Mobile
1150,151,29-04-2022,4223.71,Payment,Mobile
1151,243,24-03-2022,3532.33,Bill,Mobile
1152,150,12-08-2020,1971.7,Transfer,Web
1153,428,15-01-2022,9479.74,Payment,Mobile
1154,211,26-06-2024,5829.18,Payment,Mobile
1155,249,28-06-2018,5974.24,Payment,Mobile
1156,235,17-10-2021,3110.42,Transfer,Branch
1157,88,27-04-2024,7913.75,Transfer,ATM
1158,191,25-10-2019,9710.17,Transfer,Web
1159,181,22-10-2019,2915.38,Transfer,Web
1160,365,03-11-2021,5399.64,Transfer,Web
1161,430,11-04-2020,7110.3,Payment,Mobile
1162,83,30-10-2023,2455.26,Transfer,Branch
1163,295,31-03-2019,1352.09,Bill,Branch
1164,95,24-03-2021,2131.04,Payment,Mobile
1165,341,10-10-2022,3237.74,Bill,Web
1166,191,19-07-2023,4539.45,Transfer,Branch
1167,63,11-02-2018,9212.3,Bill,ATM
1168,394,08-11-2018,1539.3,Bill,Branch
1169,80,08-01-2019,142.51,Payment,Mobile
1170,332,01-03-2022,7083.97,Bill,Branch
1171,497,13-01-2022,9445.69,Payment,Mobile
1172,410,18-05-2020,5695.79,Bill,Branch
1173,353,02-11-2019,1211.92,Bill,Mobile
1174,72,21-08-2019,6812.28,Transfer,Branch
1175,13,23-11-2022,4076.14,Transfer,ATM
1176,183,17-01-2019,1015.56,Transfer,Web
1177,299,18-02-2024,5311.7,Bill,Web
1178,12,02-10-2021,927.54,Bill,Mobile
1179,500,25-03-2020,5166.7,Transfer,ATM
1180,163,11-08-2023,6071.4,Payment,Mobile
1181,466,02-06-2020,6700.99,Bill,Web
1182,367,01-09-2019,8552.66,Bill,ATM
1183,191,07-04-2024,220.69,Bill,Branch
1184,158,26-04-2022,9777.48,Payment,Mobile
1185,111,11-05-2019,7305.75,Bill,ATM
1186,412,15-05-2021,4480.79,Transfer,ATM
1187,374,22-10-2020,8974.65,Transfer,Mobile
1188,74,03-12-2019,2157.06,Bill,Branch
1189,34,14-11-2019,9338.21,Payment,Mobile
1190,46,10-02-2021,165.53,Payment,Mobile
1191,213,07-05-2024,1831.44,Bill,Web
1192,103,02-08-2019,1941.46,Bill,Branch
1193,284,02-06-2023,4956.8,Bill,Branch
1194,253,20-06-2021,5636.88,Bill,Web
1195,14,16-02-2020,7933.07,Transfer,Branch
1196,154,15-07-2018,9564.66,Payment,Mobile
1197,64,11-08-2024,6572.75,Bill,ATM
1198,92,22-11-2023,4969.68,Payment,Mobile
1199,15,17-04-2019,1281.61,Bill,ATM
1200,497,10-11-2022,760.58,Payment,Mobile
1201,298,13-02-2023,4856.81,Bill,Branch
1202,322,25-04-2018,6890.54,Payment,Mobile
1203,192,31-08-2019,5174.01,Payment,Mobile
1204,433,21-05-2023,2669.42,Payment,Mobile
1205,75,10-06-2021,3264.84,Payment,Mobile
1206,183,06-07-2019,1716.76,Bill,Branch
1207,215,10-01-2019,6398.85,Bill,Mobile
1208,149,21-10-2022,2987.47,Payment,Mobile
1209,264,05-01-2020,2018.77,Payment,Mobile
1210,392,13-03-2022,1035.64,Transfer,Branch
1211,447,15-08-2022,3230.48,Payment,Mobile
1212,139,11-08-2019,6885.89,Payment,Mobile
1213,50,28-05-2023,5390.76,Bill,Web
1214,7,04-07-2019,1455.8,Bill,Branch
1215,399,09-01-2019,4900.5,Bill,Web
1216,53,10-11-2020,2256.97,Payment,Mobile
1217,426,07-01-2019,1965.33,Payment,Mobile
1218,214,29-09-2019,4658.86,Transfer,Mobile
1219,420,15-02-2022,1399.2,Transfer,ATM
1220,179,09-01-2019,3184.58,Bill,Web
1221,419,24-03-2021,4475.19,Payment,Mobile
1222,89,28-03-2024,7127.96,Transfer,Mobile
1223,114,02-12-2020,1374.27,Payment,Mobile
1224,353,08-11-2019,2343.09,Transfer,Web
1225,67,24-11-2022,9812.98,Bill,Mobile
1226,40,24-02-2021,286.18,Bill,ATM
1227,22,26-05-2023,2043.87,Transfer,Mobile
1228,241,22-04-2024,1277.33,Bill,Mobile
1229,34,26-04-2021,3086.29,Transfer,Mobile
1230,401,19-04-2021,1325.56,Payment,Mobile
1231,301,16-05-2020,9021.63,Transfer,Branch
1232,15,06-01-2022,998.72,Payment,Mobile
1233,486,20-11-2022,5839.54,Bill,Web
1234,438,07-12-2020,5056.28,Payment,Mobile
1235,259,21-06-2024,5745.33,Transfer,Mobile
1236,271,25-03-2018,2248.28,Transfer,Branch
1237,88,28-10-2019,9026.44,Payment,Mobile
1238,499,30-11-2023,7280.96,Transfer,ATM
1239,188,27-10-2018,7011.52,Transfer,ATM
1240,345,09-10-2019,9581.7,Transfer,Branch
1241,195,14-09-2018,4298.51,Payment,Mobile
1242,209,30-06-2021,1217.17,Bill,Mobile
1243,239,12-01-2020,1192.13,Transfer,ATM
1244,391,20-07-2022,3676.38,Bill,Mobile
1245,43,04-07-2024,3348.34,Transfer,ATM
1246,146,03-01-2019,4623.76,Payment,Mobile
1247,352,15-12-2022,9764.17,Bill,Web
1248,284,29-07-2024,4132.09,Bill,Web
1249,439,20-11-2018,789.13,Bill,Branch
1250,92,14-10-2018,226.58,Payment,Mobile
1251,345,08-07-2018,1141.2,Bill,Mobile
1252,62,18-10-2018,1519.34,Bill,Mobile
1253,380,04-03-2018,9260.37,Transfer,Mobile
1254,187,03-09-2021,9754.55,Bill,Web
1255,305,01-07-2023,8455.89,Bill,Mobile
1256,120,14-06-2020,8397.28,Payment,Mobile
1257,143,26-01-2020,7671.69,Payment,Mobile
1258,388,13-04-2024,7915.98,Payment,Mobile
1259,183,28-11-2022,4810.68,Payment,Mobile
1260,249,09-10-2024,5163,Transfer,ATM
1261,56,22-01-2022,1309.68,Bill,ATM
1262,119,23-02-2021,6320.87,Transfer,Mobile
1263,51,22-06-2023,7404.2,Transfer,ATM
1264,348,18-10-2022,364.81,Transfer,ATM
1265,310,14-09-2021,6824.12,Transfer,Branch
1266,319,07-08-2020,6270,Transfer,ATM
1267,406,21-11-2021,4713.62,Bill,ATM
1268,252,04-11-2023,5097.47,Payment,Mobile
1269,415,28-01-2020,8610.76,Payment,Mobile
1270,488,25-07-2021,7663.25,Bill,Mobile
1271,197,18-09-2018,4556.14,Bill,ATM
1272,236,23-08-2023,456.21,Transfer,Branch
1273,453,14-04-2019,7089.99,Bill,ATM
1274,69,02-08-2023,3193.35,Bill,ATM
1275,392,16-11-2018,1182.88,Payment,Mobile
1276,338,14-01-2024,5582.46,Payment,Mobile
1277,244,26-05-2020,5666.33,Transfer,Mobile
1278,201,17-10-2024,2707.57,Payment,Mobile
1279,316,19-11-2018,6797.23,Bill,Branch
1280,32,23-08-2023,378.66,Transfer,Web
1281,429,25-03-2018,3727.46,Payment,Mobile
1282,392,12-07-2019,8924.29,Bill,ATM
1283,50,29-04-2023,4338.67,Bill,ATM
1284,180,24-02-2023,658.85,Transfer,Web
1285,121,09-09-2022,6516.02,Payment,Mobile
1286,467,23-06-2023,6911.11,Bill,Mobile
1287,173,01-04-2021,1780.81,Payment,Mobile
1288,20,25-09-2019,4663,Bill,ATM
1289,137,01-12-2019,301.98,Bill,Mobile
1290,163,20-10-2023,3839.6,Bill,Branch
1291,294,18-05-2024,1067.48,Bill,Mobile
1292,354,03-06-2021,6783.6,Bill,ATM
1293,258,23-05-2020,8133.43,Payment,Mobile
1294,86,01-08-2018,6186.8,Bill,ATM
1295,104,22-03-2022,5019.82,Transfer,Web
1296,148,23-06-2024,2725.04,Bill,ATM
1297,412,17-05-2022,2336.27,Payment,Mobile
1298,368,05-10-2021,8457.45,Transfer,Branch
1299,140,04-07-2024,765.97,Payment,Mobile
1300,219,07-09-2023,2176.42,Transfer,Branch
1301,259,17-06-2024,8060.85,Bill,Branch
1302,103,09-08-2023,4201.71,Bill,ATM
1303,344,21-08-2020,7658.08,Transfer,Mobile
1304,322,02-10-2019,7062.98,Transfer,ATM
1305,110,14-04-2023,6641.98,Payment,Mobile
1306,138,16-10-2024,9377.91,Payment,Mobile
1307,479,05-08-2021,5704.55,Payment,Mobile
1308,268,20-01-2022,2086.42,Bill,Web
1309,124,26-09-2018,1589.68,Payment,Mobile
1310,433,29-10-2021,4410.35,Bill,Mobile
1311,325,18-02-2023,2115.22,Bill,Branch
1312,422,08-12-2024,2941.74,Transfer,Branch
1313,352,21-03-2020,6052.2,Bill,Web
1314,59,15-05-2020,1584.63,Transfer,Web
1315,409,10-04-2024,8289.57,Bill,ATM
1316,287,22-06-2021,9913.8,Bill,Mobile
1317,104,19-09-2018,1677.65,Transfer,Mobile
1318,133,03-05-2023,7917.73,Bill,Web
1319,330,06-09-2021,8539.96,Payment,Mobile
1320,401,10-08-2022,297.1,Transfer,Branch
1321,309,08-12-2024,3049.99,Transfer,ATM
1322,460,30-08-2018,3698,Payment,Mobile
1323,204,15-03-2020,9437.31,Payment,Mobile
1324,121,20-10-2019,1208.13,Payment,Mobile
1325,268,10-02-2022,6675.75,Payment,Mobile
1326,255,10-11-2022,8857.19,Transfer,Mobile
1327,396,30-10-2023,8086.2,Bill,ATM
1328,413,26-01-2024,7508.9,Transfer,ATM
1329,112,03-05-2021,1528.35,Transfer,Web
1330,497,20-05-2021,2818.02,Bill,Branch
1331,442,08-02-2022,5935.86,Bill,Branch
1332,359,20-05-2024,9492.24,Bill,ATM
1333,244,17-04-2022,6859.11,Bill,Web
1334,186,04-12-2018,4804.7,Bill,Branch
1335,11,24-03-2024,6489.44,Payment,Mobile
1336,431,02-07-2020,7420.55,Transfer,Web
1337,130,26-11-2020,5572.01,Bill,Branch
1338,463,01-07-2021,8141.28,Transfer,Web
1339,440,11-12-2023,4479.79,Transfer,ATM
1340,475,10-07-2021,9782.13,Bill,Branch
1341,47,18-06-2021,9369.59,Transfer,Branch
1342,108,09-09-2019,8608.23,Transfer,ATM
1343,324,06-08-2022,3240.13,Payment,Mobile
1344,405,14-05-2022,435.43,Transfer,ATM
1345,242,07-08-2021,7395.73,Bill,ATM
1346,449,29-05-2022,9193.61,Transfer,Web
1347,358,14-01-2018,2683.6,Transfer,Branch
1348,216,18-09-2020,6060.95,Payment,Mobile
1349,233,11-09-2020,6982.58,Transfer,Web
1350,323,04-05-2022,4489.71,Payment,Mobile
1351,2,29-03-2019,4066.55,Payment,Mobile
1352,161,13-08-2019,5800.51,Transfer,Web
1353,128,17-06-2020,5212.02,Payment,Mobile
1354,434,19-09-2023,5980.76,Bill,Branch
1355,232,25-12-2023,4835.82,Payment,Mobile
1356,134,17-06-2019,1817.44,Payment,Mobile
1357,410,26-03-2018,2889.79,Transfer,ATM
1358,189,20-02-2019,1900.7,Bill,Web
1359,11,08-12-2019,9486.28,Payment,Mobile
1360,465,18-09-2018,980.87,Bill,Web
1361,135,30-04-2022,7042.49,Transfer,Mobile
1362,206,09-03-2021,6218.24,Payment,Mobile
1363,77,07-09-2023,981.71,Bill,Web
1364,485,14-09-2021,5715.7,Transfer,ATM
1365,396,02-01-2021,9207.89,Bill,ATM
1366,61,09-03-2018,2322.39,Transfer,Web
1367,485,17-01-2022,8633.17,Bill,Branch
1368,383,02-04-2024,4992.26,Transfer,ATM
1369,439,05-02-2019,2145.4,Transfer,Branch
1370,373,13-12-2024,6804.17,Bill,Web
1371,210,24-07-2022,7945.39,Transfer,Branch
1372,500,03-08-2023,2691.81,Payment,Mobile
1373,465,22-11-2020,2558.35,Payment,Mobile
1374,44,02-10-2020,202.17,Transfer,Branch
1375,499,09-04-2019,6960.93,Payment,Mobile
1376,366,30-04-2023,3896.61,Bill,Branch
1377,38,28-08-2020,1043.27,Transfer,Mobile
1378,171,17-10-2020,9317.54,Bill,Branch
1379,311,06-07-2023,9399.29,Payment,Mobile
1380,3,05-11-2024,2611.2,Payment,Mobile
1381,155,12-03-2022,9777.49,Payment,Mobile
1382,68,07-02-2021,9683.77,Payment,Mobile
1383,298,29-03-2023,1875.79,Transfer,ATM
1384,477,17-11-2024,3457.85,Bill,Web
1385,46,27-07-2021,3241.44,Payment,Mobile
1386,73,24-05-2023,2678.02,Bill,Mobile
1387,66,10-06-2018,5042.19,Bill,Branch
1388,475,15-09-2020,4357.85,Bill,Branch
1389,265,23-04-2024,3198.8,Transfer,Branch
1390,378,25-05-2019,9946.19,Transfer,ATM
1391,28,15-04-2019,1970.31,Transfer,Web
1392,94,06-01-2022,455.04,Bill,Web
1393,362,24-12-2020,4724.62,Transfer,ATM
1394,21,26-06-2020,4471.04,Payment,Mobile
1395,235,03-09-2022,4980.59,Payment,Mobile
1396,64,18-04-2021,3561.08,Transfer,Branch
1397,93,08-02-2022,8366.04,Payment,Mobile
1398,289,10-06-2018,8919.86,Payment,Mobile
1399,299,17-12-2018,9980.25,Transfer,Web
1400,214,12-05-2023,9212.09,Transfer,ATM
1401,347,20-08-2019,1033.62,Bill,Mobile
1402,146,12-01-2021,6844.99,Payment,Mobile
1403,202,05-10-2024,3798.23,Transfer,Branch
1404,79,21-08-2020,385.86,Bill,ATM
1405,233,09-08-2023,6320.73,Bill,Mobile
1406,169,23-01-2024,9700.73,Payment,Mobile
1407,167,03-12-2019,9479.44,Payment,Mobile
1408,109,10-07-2022,8646.46,Payment,Mobile
1409,166,22-07-2022,8001.66,Payment,Mobile
1410,281,27-10-2023,9523.81,Bill,Mobile
1411,205,17-02-2022,2626.12,Transfer,ATM
1412,46,23-02-2022,303.07,Transfer,Web
1413,199,24-10-2020,7816.98,Bill,Web
1414,62,06-08-2022,3055.61,Bill,Branch
1415,463,08-09-2018,6881.12,Transfer,Branch
1416,341,17-03-2020,1051.5,Bill,Web
1417,251,01-09-2018,4509.88,Bill,ATM
1418,138,21-07-2023,5674.27,Bill,Mobile
1419,388,30-12-2018,4283.11,Bill,Web
1420,223,24-06-2023,6343.79,Transfer,Mobile
1421,263,27-04-2018,3483.27,Bill,Web
1422,332,21-03-2021,6893.74,Transfer,ATM
1423,270,12-02-2022,6332.64,Payment,Mobile
1424,149,28-11-2022,4735.37,Transfer,ATM
1425,154,06-12-2023,1571.2,Transfer,Branch
1426,431,23-09-2020,2561.67,Bill,Branch
1427,292,23-03-2024,572.51,Transfer,Mobile
1428,263,05-05-2020,1165.56,Bill,ATM
1429,49,13-03-2024,4700.1,Payment,Mobile
1430,182,11-01-2020,2623.12,Transfer,Mobile
1431,59,08-03-2020,7431.11,Bill,Web
1432,403,14-03-2021,1903.86,Bill,Mobile
1433,43,23-04-2024,4220.89,Payment,Mobile
1434,161,21-04-2021,5913.36,Bill,ATM
1435,320,19-12-2018,8097.56,Bill,Web
1436,109,06-10-2021,1932.37,Payment,Mobile
1437,447,06-11-2018,6766.75,Bill,Mobile
1438,3,25-07-2021,4009.85,Transfer,Web
1439,336,04-07-2021,4823.49,Payment,Mobile
1440,445,13-11-2022,6611.4,Payment,Mobile
1441,156,01-12-2018,6223.14,Payment,Mobile
1442,354,02-07-2018,6770.65,Payment,Mobile
1443,412,18-11-2022,3096.3,Transfer,Web
1444,8,05-02-2020,1988.94,Transfer,Web
1445,440,29-01-2023,365.47,Bill,Web
1446,333,03-09-2023,2493.62,Payment,Mobile
1447,45,22-07-2019,3079.09,Bill,Web
1448,243,14-05-2020,4276.6,Transfer,Web
1449,463,24-05-2021,1608.98,Payment,Mobile
1450,494,27-12-2019,4901.96,Transfer,ATM
1451,300,10-11-2020,2502.03,Bill,ATM
1452,27,14-06-2019,3405.12,Transfer,ATM
1453,213,26-06-2024,8501.3,Payment,Mobile
1454,19,03-11-2019,4926.22,Bill,ATM
1455,119,18-08-2024,7171.47,Payment,Mobile
1456,217,10-04-2018,5806.39,Payment,Mobile
1457,138,21-01-2021,8939.48,Bill,ATM
1458,60,21-08-2021,4998.41,Payment,Mobile
1459,230,02-09-2019,7005.39,Transfer,Web
1460,148,11-08-2021,7289.47,Bill,Branch
1461,225,01-07-2021,2397.82,Transfer,Branch
1462,472,06-01-2021,6060.79,Payment,Mobile
1463,68,12-12-2019,8843.42,Payment,Mobile
1464,492,03-04-2018,4226.92,Payment,Mobile
1465,408,12-12-2024,4776.02,Transfer,Web
1466,145,02-02-2023,6937.91,Transfer,ATM
1467,67,27-02-2023,1815.58,Transfer,ATM
1468,52,27-09-2018,7955.48,Bill,Branch
1469,121,11-12-2022,2173.39,Transfer,Mobile
1470,184,19-03-2024,8820.97,Bill,Web
1471,90,13-04-2018,8296.69,Payment,Mobile
1472,414,16-04-2019,730.29,Bill,Mobile
1473,317,20-12-2021,2344.23,Payment,Mobile
1474,250,20-06-2020,2652.44,Bill,Branch
1475,394,17-08-2019,562.1,Payment,Mobile
1476,459,01-02-2023,1596.67,Payment,Mobile
1477,362,02-03-2018,599.18,Bill,ATM
1478,493,02-01-2020,8431.81,Transfer,Mobile
1479,401,02-02-2021,6144.67,Transfer,Mobile
1480,260,03-07-2022,1143.57,Payment,Mobile
1481,446,27-12-2021,2133.32,Bill,Web
1482,373,03-04-2021,2992.02,Bill,ATM
1483,376,25-02-2023,8717.88,Transfer,Branch
1484,172,11-01-2023,8209.69,Transfer,Web
1485,225,30-03-2021,9699.4,Transfer,Web
1486,428,21-07-2024,8110.54,Bill,Branch
1487,259,28-07-2023,1795.49,Bill,Branch
1488,367,27-11-2022,7572.97,Bill,Web
1489,78,19-09-2019,7556.74,Payment,Mobile
1490,404,30-06-2019,2359,Bill,ATM
1491,471,26-06-2018,4152.16,Bill,Branch
1492,484,13-06-2022,394.65,Transfer,Mobile
1493,368,13-06-2022,8081.84,Transfer,Mobile
1494,174,11-05-2018,3216.57,Transfer,ATM
1495,32,26-12-2022,3993.34,Transfer,Web
1496,463,04-11-2020,5788.12,Payment,Mobile
1497,215,16-12-2020,4079.83,Payment,Mobile
1498,370,21-11-2018,7452.71,Bill,Mobile
1499,424,12-08-2023,2869.83,Payment,Mobile
1500,359,26-02-2019,4098.99,Payment,Mobile
1501,455,14-07-2019,5489.81,Payment,Mobile
1502,358,28-12-2019,3517.98,Payment,Mobile
1503,398,13-06-2021,2053.23,Bill,Mobile
1504,19,05-03-2023,5420.59,Bill,Web
1505,267,05-02-2020,9920.05,Bill,Web
1506,48,28-06-2023,5165.55,Bill,Branch
1507,388,05-08-2021,6393.29,Transfer,Mobile
1508,456,04-03-2021,7986.33,Payment,Mobile
1509,124,30-01-2022,8339.07,Bill,ATM
1510,259,21-07-2019,1193.37,Transfer,Branch
1511,133,18-02-2022,6307.2,Bill,Mobile
1512,25,25-01-2019,7589.94,Transfer,ATM
1513,153,05-11-2022,5767.11,Transfer,ATM
1514,174,09-03-2022,9831.21,Payment,Mobile
1515,180,05-10-2020,3062.1,Payment,Mobile
1516,366,04-03-2021,3838.89,Payment,Mobile
1517,54,29-07-2023,3345.68,Payment,Mobile
1518,422,16-05-2018,7807.64,Bill,Mobile
1519,76,06-08-2020,7145.24,Bill,Mobile
1520,48,12-09-2022,715.72,Transfer,ATM
1521,110,16-11-2018,4517.02,Bill,ATM
1522,302,15-02-2023,5633.79,Bill,Branch
1523,300,16-03-2021,5038.39,Bill,ATM
1524,353,06-09-2023,9317.25,Bill,ATM
1525,422,17-03-2023,1712.14,Payment,Mobile
1526,249,25-11-2020,7140.39,Transfer,Mobile
1527,356,30-05-2022,2205.16,Bill,Mobile
1528,383,14-04-2019,1652.71,Payment,Mobile
1529,472,10-04-2020,9523.04,Payment,Mobile
1530,57,25-03-2020,1296.58,Payment,Mobile
1531,21,28-02-2018,5275.5,Transfer,Branch
1532,157,20-05-2020,9911.1,Bill,Branch
1533,249,10-04-2018,376.98,Transfer,Web
1534,402,22-03-2021,5937.28,Transfer,Branch
1535,456,21-10-2020,2906.47,Transfer,ATM
1536,2,19-01-2020,1311.05,Bill,Mobile
1537,446,04-10-2018,542.36,Bill,Branch
1538,290,28-08-2020,4578.51,Bill,ATM
1539,244,09-12-2022,8361.15,Payment,Mobile
1540,391,02-10-2024,1471.37,Payment,Mobile
1541,390,14-12-2023,4554.3,Bill,Web
1542,444,19-03-2021,7305.86,Transfer,ATM
1543,199,18-05-2018,2404.94,Bill,Branch
1544,277,18-11-2024,553.62,Payment,Mobile
1545,377,23-01-2020,2846.01,Transfer,Web
1546,363,18-02-2019,345.56,Payment,Mobile
1547,288,13-03-2021,6487.08,Payment,Mobile
1548,99,26-11-2020,9556.17,Payment,Mobile
1549,491,10-06-2023,5745.42,Transfer,ATM
1550,258,10-01-2018,8978.96,Transfer,Web
1551,493,16-10-2021,287.84,Transfer,Web
1552,425,20-01-2022,7085.62,Payment,Mobile
1553,44,18-11-2020,8088.52,Payment,Mobile
1554,206,10-06-2020,5930.04,Bill,Mobile
1555,175,10-05-2018,4426.47,Bill,Mobile
1556,441,18-05-2020,5326.23,Bill,Branch
1557,47,04-05-2018,1234.98,Transfer,Web
1558,147,04-06-2022,1525.94,Bill,Mobile
1559,79,09-06-2018,3137.26,Bill,Web
1560,31,15-01-2019,6183.31,Bill,Web
1561,14,15-11-2020,7161.68,Bill,ATM
1562,51,30-04-2023,3268.41,Bill,Branch
1563,133,22-02-2023,3817.58,Transfer,Mobile
1564,104,27-07-2018,2472.27,Payment,Mobile
1565,253,27-09-2020,5135.35,Payment,Mobile
1566,487,26-05-2024,1239.31,Transfer,Branch
1567,238,21-12-2024,5575.9,Transfer,ATM
1568,15,18-10-2020,4134.19,Transfer,Mobile
1569,138,07-10-2021,5585.35,Payment,Mobile
1570,127,02-02-2022,7653.49,Payment,Mobile
1571,156,02-02-2023,5725.63,Bill,Mobile
1572,434,01-08-2020,6394.41,Transfer,Web
1573,192,21-06-2024,5450.35,Transfer,Web
1574,276,03-02-2022,9530.87,Payment,Mobile
1575,22,23-03-2019,109.91,Bill,Branch
1576,335,20-12-2021,9723.61,Transfer,Mobile
1577,478,29-01-2022,9225.93,Bill,Branch
1578,430,18-04-2020,6831.98,Bill,Web
1579,300,05-01-2022,8422.77,Bill,Mobile
1580,83,18-06-2019,7417.91,Payment,Mobile
1581,154,03-02-2020,988.18,Payment,Mobile
1582,426,02-06-2020,1482.54,Payment,Mobile
1583,450,25-01-2019,4376.43,Payment,Mobile
1584,453,17-08-2021,6852.8,Bill,Branch
1585,386,28-12-2018,7106.77,Bill,Web
1586,340,24-01-2021,9831.92,Bill,Web
1587,236,23-07-2020,9594.03,Bill,Mobile
1588,468,01-02-2024,6949.27,Payment,Mobile
1589,312,15-12-2020,4817.64,Transfer,Web
1590,212,21-11-2022,5602.33,Payment,Mobile
1591,391,20-07-2020,3988.63,Transfer,Mobile
1592,276,23-06-2024,406.38,Payment,Mobile
1593,345,30-01-2021,1321.81,Bill,Branch
1594,199,20-04-2023,1854.15,Payment,Mobile
1595,64,05-12-2019,4680.66,Transfer,ATM
1596,5,28-12-2023,2293.06,Transfer,Branch
1597,349,03-06-2024,9221.85,Bill,Web
1598,47,25-01-2023,8181.18,Payment,Mobile
1599,414,11-07-2023,7206.31,Transfer,ATM
1600,496,22-04-2018,3693.69,Bill,ATM
1601,464,12-10-2022,7070.07,Payment,Mobile
1602,4,11-08-2024,2041.26,Payment,Mobile
1603,57,21-02-2023,8712.17,Payment,Mobile
1604,88,13-07-2020,5562.67,Payment,Mobile
1605,34,03-08-2020,5922.83,Payment,Mobile
1606,66,24-07-2018,2670.28,Payment,Mobile
1607,452,05-06-2023,5278.49,Bill,Web
1608,435,14-08-2020,6811.99,Payment,Mobile
1609,349,21-01-2024,5645.15,Bill,Mobile
1610,481,15-05-2021,4328.43,Payment,Mobile
1611,438,17-02-2020,9393.72,Bill,ATM
1612,141,24-04-2021,1305.01,Payment,Mobile
1613,254,27-06-2022,3678.57,Transfer,Web
1614,25,28-02-2022,2851.54,Bill,ATM
1615,162,04-08-2022,151.08,Transfer,Branch
1616,42,04-06-2018,8812.97,Transfer,Web
1617,354,03-07-2024,4295.82,Transfer,Web
1618,101,15-04-2024,1728.37,Bill,Mobile
1619,321,17-12-2022,6290.42,Transfer,ATM
1620,222,17-02-2021,8099.78,Payment,Mobile
1621,431,19-10-2021,2579.05,Transfer,ATM
1622,123,13-10-2018,9592.15,Transfer,Branch
1623,267,26-04-2024,7961.7,Transfer,ATM
1624,392,23-08-2018,1047.14,Bill,Mobile
1625,44,27-10-2022,9747.8,Transfer,ATM
1626,161,25-11-2023,8911.83,Payment,Mobile
1627,401,04-03-2018,1362.6,Bill,Mobile
1628,155,07-09-2022,6146.31,Bill,Mobile
1629,53,26-11-2021,6807.89,Payment,Mobile
1630,151,08-07-2020,8514.3,Bill,Mobile
1631,317,19-12-2018,7544.44,Transfer,Mobile
1632,233,16-04-2018,3900.81,Bill,Mobile
1633,174,15-05-2020,6544.12,Payment,Mobile
1634,233,15-03-2019,5220.41,Payment,Mobile
1635,56,29-11-2020,1116.63,Payment,Mobile
1636,304,06-07-2022,7915.22,Transfer,Web
1637,327,06-01-2024,5138.09,Bill,ATM
1638,247,19-12-2018,7273.77,Bill,Web
1639,125,10-04-2024,1462.96,Transfer,Mobile
1640,66,06-08-2023,3185.5,Bill,Branch
1641,160,26-01-2021,5878.29,Payment,Mobile
1642,76,23-08-2020,4748.29,Payment,Mobile
1643,150,20-08-2023,3751.42,Transfer,Web
1644,30,07-05-2022,2450.13,Payment,Mobile
1645,217,19-12-2020,3503.78,Transfer,Web
1646,403,11-03-2024,777.2,Transfer,ATM
1647,356,28-10-2018,6949.23,Bill,Branch
1648,437,16-05-2023,5826.27,Bill,Branch
1649,215,29-03-2019,3353.33,Transfer,ATM
1650,449,31-05-2024,7912.99,Transfer,ATM
1651,113,18-08-2021,9207.54,Payment,Mobile
1652,355,04-12-2022,2379.71,Payment,Mobile
1653,123,04-10-2024,4859.39,Bill,ATM
1654,106,20-02-2019,4063.09,Transfer,Branch
1655,6,22-11-2020,829.94,Transfer,Mobile
1656,73,04-06-2022,2976.7,Transfer,Branch
1657,23,04-06-2022,9755.56,Transfer,Web
1658,146,21-01-2023,1824.05,Bill,Web
1659,174,30-05-2020,8490.59,Transfer,Web
1660,101,20-07-2020,312.77,Bill,Mobile
1661,11,16-09-2019,8331.31,Transfer,ATM
1662,336,03-06-2018,7895.4,Transfer,Branch
1663,480,19-10-2018,2181.35,Bill,Web
1664,190,01-11-2020,8113.93,Payment,Mobile
1665,482,21-10-2019,5316.57,Payment,Mobile
1666,450,16-11-2022,7138.33,Transfer,Web
1667,452,14-04-2020,9249.14,Transfer,Web
1668,273,03-09-2018,3844.14,Bill,Branch
1669,307,10-06-2018,4352.45,Payment,Mobile
1670,472,05-01-2021,557.33,Payment,Mobile
1671,438,05-09-2023,5401.14,Transfer,Branch
1672,127,18-08-2018,627.26,Bill,Web
1673,436,07-08-2018,5131.87,Payment,Mobile
1674,108,27-08-2018,7300.26,Bill,Mobile
1675,86,28-07-2019,5135.28,Payment,Mobile
1676,256,05-07-2024,5237.03,Transfer,Branch
1677,365,03-05-2020,3801.4,Payment,Mobile
